date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:13	53273/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:13%20GMT	https://kohette.com/wpthemes/narratium/category/science/page/2/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/science/page/2/index.html	(from https://kohette.com/wpthemes/narratium/category/science/)
16:32:14	858/858	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:13%20GMT	https://kohette.com/wpthemes/narratium/wp-json/wp/v2/users/1	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/wp/v2/users/1.json	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:14	196596/-1	---M--	200	added ('OK')	application/rss+xml	etag:%228ab6231aebe76eef6031d3452209f243%22	https://kohette.com/wpthemes/narratium/category/science/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/science/feed/index.html	(from https://kohette.com/wpthemes/narratium/category/science/)
16:32:14	9252/9252	---M--	200	added ('OK')	image/jpeg	etag:%222424-5b7b8656ddd6f%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/greg-rakozy-53292-300x155.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/greg-rakozy-53292-300x155.jpg	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:14	113278/-1	---M--	200	added ('OK')	application/rss+xml	etag:%228ab6231aebe76eef6031d3452209f243%22	https://kohette.com/wpthemes/narratium/author/kohette/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/kohette/feed/index.html	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:15	91547/91547	---M--	200	added ('OK')	image/jpeg	etag:%221659b-5b7b865748c54%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/greg-rakozy-53292-1024x530.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/greg-rakozy-53292-1024x530.jpg	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:15	156192/156192	---M--	200	added ('OK')	image/jpeg	etag:%2226220-5b6c4515b8048%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/bosma_hazardous_waters-665x1024.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/bosma_hazardous_waters-665x1024.jpg	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:16	277808/277808	---M--	200	added ('OK')	image/jpeg	etag:%2243d30-5b6c4569bacfe%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/Bosma_gatherers-787x1024.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/Bosma_gatherers-787x1024.jpg	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:18	41334/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:17%20GMT	https://kohette.com/wpthemes/narratium/category/nature/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/nature/index.html	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:18	39377/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:17%20GMT	https://kohette.com/wpthemes/narratium/category/photography/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/category/photography/index.html	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:18	468622/468622	---M--	200	added ('OK')	image/jpeg	etag:%227268e-5b6c44b5e426a%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/shadow_of_the_colossus_by_gokammy.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/shadow_of_the_colossus_by_gokammy.jpg	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:18	611553/611553	---M--	200	added ('OK')	image/png	etag:%22954e1-5b6c44eff199f%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/tumblr_nwc3zjIJ3o1smn4pqo9_r1_1280-1024x574.png	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/tumblr_nwc3zjIJ3o1smn4pqo9_r1_1280-1024x574.png	(from https://kohette.com/wpthemes/narratium/author/kohette/)
16:32:20	801/801	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:20%20GMT	https://kohette.com/wpthemes/narratium/wp-json/wp/v2/users/3	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/wp/v2/users/3.json	(from https://kohette.com/wpthemes/narratium/author/tatum33/)
16:32:20	14462/14462	---M--	200	added ('OK')	image/jpeg	etag:%22387e-5b7b8772f030d%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/lance-asper-153771-unsplash-300x169.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/lance-asper-153771-unsplash-300x169.jpg	(from https://kohette.com/wpthemes/narratium/author/tatum33/)
16:32:20	60821/60821	---MC-	200	added ('OK')	application/rss+xml	etag:%228ab6231aebe76eef6031d3452209f243%22	https://kohette.com/wpthemes/narratium/author/tatum33/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/author/tatum33/feed/index.html	(from https://kohette.com/wpthemes/narratium/author/tatum33/)
16:32:21	6513/6513	---M--	200	added ('OK')	image/jpeg	etag:%221971-5b7cc11471ea3%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2014/07/timothy-paul-smith-181500-150x150.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2014/07/timothy-paul-smith-181500-150x150.jpg	(from https://kohette.com/wpthemes/narratium/author/tatum33/)
16:32:21	122470/122470	---M--	200	added ('OK')	image/jpeg	etag:%221de66-5b7b87736abf1%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/lance-asper-153771-unsplash-1024x576.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/lance-asper-153771-unsplash-1024x576.jpg	(from https://kohette.com/wpthemes/narratium/author/tatum33/)
16:32:21	5232/5232	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:21%20GMT	https://kohette.com/wpthemes/narratium/wp-json/wp/v2/pages/129	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/wp/v2/pages/129.json	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:23	2351/2351	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:23%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fdocs%2F	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embeda70e.json	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:23	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2009:32:23%20GMT	https://kohette.com/wpthemes/narratium/?p=129	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/index1c00.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:24	2435/2435	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2009:32:23%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fdocs%2F&format=xml	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embedb3e0	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:26	40003/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:25%20GMT	https://kohette.com/wpthemes/narratium/docs/layout-structure/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/layout-structure/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:26	40360/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:25%20GMT	https://kohette.com/wpthemes/narratium/docs/installation-and-first-steps/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/installation-and-first-steps/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:27	38676/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:27%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/ajax-navigation/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/ajax-navigation/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:28	39032/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:27%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/featured-images-for-categories/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/featured-images-for-categories/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:31	39560/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:30%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/interview-support-shortcodes/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/interview-support-shortcodes/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:31	15682/15682	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:30%20GMT	https://kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/715	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/715.json	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:31	40066/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:31%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/post-co-authors/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/post-co-authors/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:31	39171/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:31%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/posts-featured-video/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/posts-featured-video/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:34	2788/2788	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:32%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fphysicists-nail-down-the-magic-number-that-shapes-the-universe%2F	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed7846.json	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:34	38751/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:34%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/posts-words-counter-reading-time/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/posts-words-counter-reading-time/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:35	38768/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:35%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/site-fonts-typography/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/site-fonts-typography/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:35	39300/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:35%20GMT	https://kohette.com/wpthemes/narratium/docs/theme-features/text-format-in-post-titles-subtitles/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/theme-features/text-format-in-post-titles-subtitles/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:36	38289/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:36%20GMT	https://kohette.com/wpthemes/narratium/docs/css-sass-files/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/css-sass-files/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:37	2920/2920	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2009:32:36%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fphysicists-nail-down-the-magic-number-that-shapes-the-universe%2F&format=xml	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed73be	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:37	941/941	---MC-	200	added ('OK')	application/rss+xml	etag:%22778b0771846c7971df029fe50750f9d4%22	https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/feed/index.html	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:38	39344/-1	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2009:32:37%20GMT	https://kohette.com/wpthemes/narratium/docs/javascript-files/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/docs/javascript-files/index.html	(from https://kohette.com/wpthemes/narratium/docs/)
16:32:38	41334/41334	---M--	200	added ('OK')	image/jpeg	etag:%22a176-5b6c45158a1ec%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/bosma_hazardous_waters-195x300.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/bosma_hazardous_waters-195x300.jpg	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2009:32:38%20GMT	https://kohette.com/wpthemes/narratium/?p=715	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/index0c63.html	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:38	49727/49727	---M--	200	added ('OK')	image/jpeg	etag:%22c23f-5b7cc196fdfd5%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2014/07/christopher-campbell-28567-1024x683.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2014/07/christopher-campbell-28567-1024x683.jpg	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:40	638724/638724	---M--	200	added ('OK')	image/jpeg	etag:%229bf04-5b7b86569de05%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/greg-rakozy-53292-scaled.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/greg-rakozy-53292-scaled.jpg	(from https://kohette.com/wpthemes/narratium/physicists-nail-down-the-magic-number-that-shapes-the-universe/)
16:32:42	5757/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22778b0771846c7971df029fe50750f9d4%22	https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/feed/index.html	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:42	15261/15261	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:42%20GMT	https://kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/112	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/112.json	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:44	2745/2745	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:44%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fhow-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik%2F	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed8260.json	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:44	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2009:32:44%20GMT	https://kohette.com/wpthemes/narratium/?p=112	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/index8820.html	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:45	2865/2865	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2009:32:45%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Fhow-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik%2F&format=xml	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed958e	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:46	41208/41208	---M--	200	added ('OK')	image/jpeg	etag:%22a0f8-5b6c4569870e4%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/Bosma_gatherers-231x300.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/Bosma_gatherers-231x300.jpg	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:46	51326/51326	---M--	200	added ('OK')	image/jpeg	etag:%22c87e-5b7b86ea34e47%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/nicola-gypsicola-73977-unsplash-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/nicola-gypsicola-73977-unsplash-500x500.jpg	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:47	67782/67782	---M--	200	added ('OK')	image/jpeg	etag:%22108c6-5b7b8731c8aa4%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/meric-dagli-504235-unsplash-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/meric-dagli-504235-unsplash-500x500.jpg	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:47	50877/50877	---M--	200	added ('OK')	image/jpeg	etag:%22c6bd-5b7b87c9a71cf%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/hanson-lu-553818-unsplash-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/hanson-lu-553818-unsplash-500x500.jpg	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:47	74678/74678	---M--	200	added ('OK')	image/jpeg	etag:%22123b6-5b7b8a8d85ef4%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/albert-dera-404331-683x1024.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/albert-dera-404331-683x1024.jpg	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:47	77786/77786	---M--	200	added ('OK')	image/jpeg	etag:%2212fda-5b6c45166886e%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/bosma_hazardous_waters-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/bosma_hazardous_waters-500x500.jpg	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:48	99673/99673	---M--	200	added ('OK')	image/jpeg	etag:%2218559-5b6c456a0257f%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/Bosma_gatherers-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2020/12/Bosma_gatherers-500x500.jpg	(from https://kohette.com/wpthemes/narratium/how-dreams-of-spacefaring-zombies-led-to-the-launch-of-sputnik/)
16:32:49	4555/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22778b0771846c7971df029fe50750f9d4%22	https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/feed/index.html	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:49	36605/36605	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:49%20GMT	https://kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/108	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/108.json	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:51	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2009:32:51%20GMT	https://kohette.com/wpthemes/narratium/?p=108	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/index460d.html	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:51	2769/2769	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:51%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Falgorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it%2F	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embeda99c.json	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:52	2889/2889	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2009:32:52%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2Falgorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it%2F&format=xml	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed5ac5	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:52	35816/35816	---M--	200	added ('OK')	image/jpeg	etag:%228be8-5b7b8618460f6%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/sam-wheeler-37730-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/sam-wheeler-37730-500x500.jpg	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:53	31674/31674	---M--	200	added ('OK')	image/jpeg	etag:%227bba-5b7b85f60867e%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/matt-heaton-96045-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/matt-heaton-96045-500x500.jpg	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:53	55376/55376	---M--	200	added ('OK')	image/jpeg	etag:%22d850-5b7b862862f59%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/christoffer-engstrom-26542-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/christoffer-engstrom-26542-500x500.jpg	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:53	82219/82219	---M--	200	added ('OK')	image/jpeg	etag:%221412b-5b7b8698ef009%22	https://kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/christoffer-engstrom-26537-500x500.jpg	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-content/uploads/2017/10/christoffer-engstrom-26537-500x500.jpg	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:54	30176/30176	U-----	200	untouched ('')	image/png	date:Mon,%2003%20Feb%202020%2004:42:34%20GMT	https://video-images.vice.com/_uncategorized/1507057131533-ele.png	D:/Web%20copied/Narratium/video-images.vice.com/_uncategorized/1507057131533-ele.png	(from https://kohette.com/wpthemes/narratium/algorithms-supercharged-gerrymandering-we-should-use-them-to-fix-it/)
16:32:55	24509/24509	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:54%20GMT	https://kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/102	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/wp/v2/posts/102.json	(from https://kohette.com/wpthemes/narratium/5-years-cruising-the-world-they-still-living-the-dream/)
16:32:55	3802/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22778b0771846c7971df029fe50750f9d4%22	https://kohette.com/wpthemes/narratium/5-years-cruising-the-world-they-still-living-the-dream/feed/	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/5-years-cruising-the-world-they-still-living-the-dream/feed/index.html	(from https://kohette.com/wpthemes/narratium/5-years-cruising-the-world-they-still-living-the-dream/)
16:32:57	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2009:32:57%20GMT	https://kohette.com/wpthemes/narratium/?p=102	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/indexc5eb.html	(from https://kohette.com/wpthemes/narratium/5-years-cruising-the-world-they-still-living-the-dream/)
16:32:57	2724/2724	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Aug%202021%2009:32:57%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2F5-years-cruising-the-world-they-still-living-the-dream%2F	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed2763.json	(from https://kohette.com/wpthemes/narratium/5-years-cruising-the-world-they-still-living-the-dream/)
16:32:57	2844/2844	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Aug%202021%2009:32:57%20GMT	https://kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkohette.com%2Fwpthemes%2Fnarratium%2F5-years-cruising-the-world-they-still-living-the-dream%2F&format=xml	D:/Web%20copied/Narratium/kohette.com/wpthemes/narratium/wp-json/oembed/1.0/embedf85e	(from https://kohette.com/wpthemes/narratium/5-years-cruising-the-world-they-still-living-the-dream/)
